Origin,Destination,BusType,DepDateTime,ArrDateTime,Profit,SchType
C4,D4,T1,2020-01-01 19:30:00,2020-01-01 23:40:00,403.2597764088361,E
C4,D5,T1,2020-01-01 21:00:00,2020-01-02 01:10:00,402.04812537556734,E
C4,E1,T1,2020-01-01 21:45:00,2020-01-02 02:07:00,427.5479089130764,E
C4,E2,T1,2020-01-01 21:15:00,2020-01-02 01:33:00,432.19748831022144,E
C4,E3,T1,2020-01-01 17:00:00,2020-01-01 21:27:00,427.15237651615735,E
C4,E4,T1,2020-01-01 19:15:00,2020-01-01 23:40:00,433.5352951462989,E
C4,E5,T1,2020-01-01 19:00:00,2020-01-01 23:18:00,429.00434095338437,E
C5,A1,T1,2020-01-01 20:00:00,2020-01-01 22:22:00,230.08660982100326,E
C5,A2,T1,2020-01-01 21:30:00,2020-01-01 23:57:00,237.49542184532552,E
C5,A3,T1,2020-01-01 17:15:00,2020-01-01 19:38:00,239.57600924561928,E
C5,A4,T1,2020-01-01 21:30:00,2020-01-01 23:54:00,235.6941020713975,E
C5,A5,T1,2020-01-01 21:00:00,2020-01-01 23:26:00,230.4918899024688,E
C5,B1,T1,2020-01-01 21:30:00,2020-01-02 00:33:00,303.35870262883986,E
C5,B2,T1,2020-01-01 19:30:00,2020-01-01 22:34:00,301.2930967664261,E
C5,B3,T1,2020-01-01 17:45:00,2020-01-01 20:50:00,301.55971799604464,E
C5,B4,T1,2020-01-01 18:45:00,2020-01-01 21:42:00,299.9396811228161,E
C5,B5,T1,2020-01-01 19:15:00,2020-01-01 22:27:00,297.75331937653345,E
C5,D1,T1,2020-01-01 19:45:00,2020-01-01 23:51:00,409.3854880888772,E
C5,D2,T1,2020-01-01 21:30:00,2020-01-02 01:43:00,407.2480437179605,E
C5,D3,T1,2020-01-01 17:00:00,2020-01-01 21:04:00,405.25443957052477,E
C5,D4,T1,2020-01-01 17:00:00,2020-01-01 21:06:00,402.23521490340136,E
C5,D5,T1,2020-01-01 18:15:00,2020-01-01 22:20:00,401.456499133333,E
C5,E1,T1,2020-01-01 18:00:00,2020-01-01 22:24:00,433.7606469683731,E
C5,E2,T1,2020-01-01 21:00:00,2020-01-02 01:23:00,426.1041118013608,E
C5,E3,T1,2020-01-01 21:15:00,2020-01-02 01:43:00,425.930953783931,E
C5,E4,T1,2020-01-01 17:00:00,2020-01-01 21:19:00,433.0102480130392,E
C5,E5,T1,2020-01-01 18:30:00,2020-01-01 22:45:00,427.09418934480726,E
D1,A1,T1,2020-01-01 20:00:00,2020-01-01 22:25:00,243.08735373625186,E
D1,A2,T1,2020-01-01 20:00:00,2020-01-01 22:32:00,240.49990779789195,E
D1,A3,T1,2020-01-01 18:15:00,2020-01-01 20:52:00,248.6814511837578,E
D1,A4,T1,2020-01-01 17:15:00,2020-01-01 19:49:00,247.72904200766135,E
D1,A5,T1,2020-01-01 21:00:00,2020-01-01 23:38:00,241.76388799305042,E
D1,B1,T1,2020-01-01 20:30:00,2020-01-02 00:19:00,364.08034465479585,E
D1,B2,T1,2020-01-01 19:15:00,2020-01-01 22:54:00,361.18627360443713,E
D1,B3,T1,2020-01-01 19:45:00,2020-01-01 23:21:00,366.5692569145496,E
D1,B4,T1,2020-01-01 20:30:00,2020-01-02 00:12:00,361.97206048903286,E
D1,B5,T1,2020-01-01 17:15:00,2020-01-01 20:53:00,360.32736518324833,E
D1,C1,T1,2020-01-01 18:45:00,2020-01-01 23:01:00,415.68682250387326,E
D1,C2,T1,2020-01-01 19:30:00,2020-01-01 23:40:00,419.2702791435978,E
D1,C3,T1,2020-01-01 17:00:00,2020-01-01 21:24:00,418.3338604391088,E
D1,C4,T1,2020-01-01 18:45:00,2020-01-01 22:58:00,423.3701410390599,E
D1,C5,T1,2020-01-01 18:15:00,2020-01-01 22:29:00,424.28387493152456,E
D1,E1,T1,2020-01-01 19:00:00,2020-01-02 00:11:00,506.2640854669736,E
D1,E2,T1,2020-01-01 20:45:00,2020-01-02 01:54:00,506.8369697913977,E
D1,E3,T1,2020-01-01 21:00:00,2020-01-02 02:00:00,508.341588668973,E
D1,E4,T1,2020-01-01 18:15:00,2020-01-01 23:15:00,505.2991784880288,E
D1,E5,T1,2020-01-01 18:15:00,2020-01-01 23:24:00,500.4530769210188,E
D2,A1,T1,2020-01-01 17:45:00,2020-01-01 20:19:00,246.95676892813339,E
D2,A2,T1,2020-01-01 21:30:00,2020-01-02 00:06:00,242.52507995529518,E
D2,A3,T1,2020-01-01 17:30:00,2020-01-01 19:56:00,243.58072429610917,E
D2,A4,T1,2020-01-01 19:00:00,2020-01-01 21:30:00,245.50893356820183,E
D2,A5,T1,2020-01-01 17:00:00,2020-01-01 19:31:00,248.7742533117961,E
D2,B1,T1,2020-01-01 17:00:00,2020-01-01 20:37:00,364.37097798079947,E
D2,B2,T1,2020-01-01 20:30:00,2020-01-02 00:12:00,366.8008681876594,E
D2,B3,T1,2020-01-01 19:30:00,2020-01-01 23:16:00,368.36701051192915,E
D2,B4,T1,2020-01-01 18:00:00,2020-01-01 21:46:00,365.93625727354754,E
D2,B5,T1,2020-01-01 17:00:00,2020-01-01 20:50:00,364.1661371182605,E
D2,C1,T1,2020-01-01 19:45:00,2020-01-01 23:57:00,419.8216967847389,E
D2,C2,T1,2020-01-01 21:15:00,2020-01-02 01:25:00,418.90039381407547,E
D2,C3,T1,2020-01-01 20:15:00,2020-01-02 00:37:00,415.1016783729944,E
D2,C4,T1,2020-01-01 18:15:00,2020-01-01 22:28:00,418.6620126630426,E
D2,C5,T1,2020-01-01 20:00:00,2020-01-02 00:14:00,422.9656880206398,E
D2,E1,T1,2020-01-01 21:15:00,2020-01-02 02:20:00,501.55608780539296,E
D2,E2,T1,2020-01-01 17:45:00,2020-01-01 22:54:00,508.4471594163191,E
D2,E3,T1,2020-01-01 20:15:00,2020-01-02 01:30:00,504.15537589830524,E
D2,E4,T1,2020-01-01 21:15:00,2020-01-02 02:22:00,506.0327301300258,E
D2,E5,T1,2020-01-01 20:00:00,2020-01-02 01:01:00,508.3785299017211,E
D3,A1,T1,2020-01-01 19:30:00,2020-01-01 21:54:00,240.66427689659037,E
D3,A2,T1,2020-01-01 19:30:00,2020-01-01 22:07:00,247.5263934369326,E
D3,A3,T1,2020-01-01 20:00:00,2020-01-01 22:36:00,248.13890004308294,E
D3,A4,T1,2020-01-01 19:45:00,2020-01-01 22:11:00,243.60748079747168,E
D3,A5,T1,2020-01-01 21:30:00,2020-01-02 00:06:00,240.62551803270574,E
D3,B1,T1,2020-01-01 21:45:00,2020-01-02 01:33:00,365.8556037878576,E
D3,B2,T1,2020-01-01 17:15:00,2020-01-01 21:05:00,363.86552355294936,E
D3,B3,T1,2020-01-01 19:30:00,2020-01-01 23:19:00,364.4647943116404,E
D3,B4,T1,2020-01-01 19:15:00,2020-01-01 23:01:00,366.6581275315698,E
D3,B5,T1,2020-01-01 21:15:00,2020-01-02 01:01:00,360.24926629253,E
D3,C1,T1,2020-01-01 17:15:00,2020-01-01 21:38:00,417.72193936661495,E
D3,C2,T1,2020-01-01 21:15:00,2020-01-02 01:28:00,417.6731606929867,E
D3,C3,T1,2020-01-01 21:00:00,2020-01-02 01:24:00,421.7283833420838,E
D3,C4,T1,2020-01-01 21:30:00,2020-01-02 01:52:00,417.9199673486965,E
D3,C5,T1,2020-01-01 20:15:00,2020-01-02 00:30:00,416.34954260061164,E
D3,E1,T1,2020-01-01 19:00:00,2020-01-02 00:10:00,502.31046636070846,E
D3,E2,T1,2020-01-01 18:15:00,2020-01-01 23:21:00,509.3210926056126,E
D3,E3,T1,2020-01-01 17:00:00,2020-01-01 22:13:00,501.932438450142,E
D3,E4,T1,2020-01-01 17:45:00,2020-01-01 22:53:00,504.00150594060733,E
D3,E5,T1,2020-01-01 19:45:00,2020-01-02 01:00:00,509.57993297947434,E
D4,A1,T1,2020-01-01 20:00:00,2020-01-01 22:33:00,249.13000370092115,E
D4,A2,T1,2020-01-01 19:45:00,2020-01-01 22:17:00,249.72895549514357,E
D4,A3,T1,2020-01-01 18:45:00,2020-01-01 21:14:00,243.61748162827257,E
D4,A4,T1,2020-01-01 21:15:00,2020-01-01 23:42:00,243.91745751278472,E
D4,A5,T1,2020-01-01 18:30:00,2020-01-01 21:00:00,242.28397050331935,E
D4,B1,T1,2020-01-01 20:15:00,2020-01-02 00:00:00,363.5833323695092,E
D4,B2,T1,2020-01-01 21:15:00,2020-01-02 00:52:00,368.8021199660699,E
D4,B3,T1,2020-01-01 17:30:00,2020-01-01 21:13:00,368.64004207010544,E
D4,B4,T1,2020-01-01 18:45:00,2020-01-01 22:35:00,362.4790824789757,E
D4,B5,T1,2020-01-01 21:45:00,2020-01-02 01:28:00,367.7454038125763,E
D4,C1,T1,2020-01-01 19:15:00,2020-01-01 23:39:00,420.1467335716257,E
D4,C2,T1,2020-01-01 18:45:00,2020-01-01 22:58:00,415.74912219797386,E
D4,C3,T1,2020-01-01 18:30:00,2020-01-01 22:53:00,417.8324906330187,E
D4,C4,T1,2020-01-01 20:00:00,2020-01-02 00:22:00,423.0426538156901,E
D4,C5,T1,2020-01-01 21:45:00,2020-01-02 02:04:00,422.97211709905014,E
D4,E1,T1,2020-01-01 20:30:00,2020-01-02 01:40:00,504.46493288870494,E
D4,E2,T1,2020-01-01 20:30:00,2020-01-02 01:40:00,506.9632573590015,E
D4,E3,T1,2020-01-01 21:00:00,2020-01-02 02:04:00,505.72824087570075,E
D4,E4,T1,2020-01-01 17:30:00,2020-01-01 22:33:00,507.3796680546629,E
D4,E5,T1,2020-01-01 20:45:00,2020-01-02 01:45:00,500.3352765176016,E
D5,A1,T1,2020-01-01 18:30:00,2020-01-01 20:56:00,247.3300645237587,E
D5,A2,T1,2020-01-01 19:15:00,2020-01-01 21:41:00,246.78052249831168,E
D5,A3,T1,2020-01-01 20:30:00,2020-01-01 23:00:00,242.50733876013282,E
D5,A4,T1,2020-01-01 20:15:00,2020-01-01 22:51:00,249.97412809450793,E
D5,A5,T1,2020-01-01 20:00:00,2020-01-01 22:33:00,249.68146030937498,E
D5,B1,T1,2020-01-01 21:00:00,2020-01-02 00:47:00,365.3626169328541,E
D5,B2,T1,2020-01-01 17:45:00,2020-01-01 21:32:00,361.5409559060943,E
D5,B3,T1,2020-01-01 20:15:00,2020-01-01 23:53:00,367.07015334531405,E
D5,B4,T1,2020-01-01 18:00:00,2020-01-01 21:40:00,364.03290100643085,E
D5,B5,T1,2020-01-01 19:45:00,2020-01-01 23:32:00,362.52662361710355,E
D5,C1,T1,2020-01-01 21:45:00,2020-01-02 02:02:00,420.20422738622074,E
D5,C2,T1,2020-01-01 19:30:00,2020-01-01 23:53:00,417.92962059244485,E
D5,C3,T1,2020-01-01 20:45:00,2020-01-02 01:04:00,415.3321471550363,E
D5,C4,T1,2020-01-01 20:15:00,2020-01-02 00:38:00,418.0743387947225,E
D5,C5,T1,2020-01-01 21:30:00,2020-01-02 01:50:00,423.06612428783393,E
D5,E1,T1,2020-01-01 19:30:00,2020-01-02 00:40:00,502.74833502265835,E
D5,E2,T1,2020-01-01 18:15:00,2020-01-01 23:22:00,504.9260033234031,E
D5,E3,T1,2020-01-01 20:00:00,2020-01-02 01:08:00,504.6601557034678,E
D5,E4,T1,2020-01-01 18:15:00,2020-01-01 23:29:00,501.64925738298757,E
D5,E5,T1,2020-01-01 20:15:00,2020-01-02 01:28:00,502.50482606168475,E
E1,A1,T1,2020-01-01 17:45:00,2020-01-01 20:38:00,267.47383583355696,E
E1,A2,T1,2020-01-01 17:30:00,2020-01-01 20:19:00,268.58200116427145,E
E1,A3,T1,2020-01-01 17:30:00,2020-01-01 20:19:00,274.8360879833435,E
E1,A4,T1,2020-01-01 21:45:00,2020-01-02 00:27:00,270.00971836693964,E
E1,A5,T1,2020-01-01 20:30:00,2020-01-01 23:11:00,267.5899909041546,E
E1,B1,T1,2020-01-01 21:30:00,2020-01-02 01:22:00,380.1652287786427,E
E1,B2,T1,2020-01-01 20:15:00,2020-01-02 00:12:00,389.8250568258231,E
E1,B3,T1,2020-01-01 17:30:00,2020-01-01 21:24:00,389.1228463008708,E
E1,B4,T1,2020-01-01 19:30:00,2020-01-01 23:30:00,388.9154868510311,E
E1,B5,T1,2020-01-01 17:45:00,2020-01-01 21:33:00,387.31007227087076,E
E1,C1,T1,2020-01-01 18:30:00,2020-01-01 23:05:00,437.0435357259311,E
E1,C2,T1,2020-01-01 19:00:00,2020-01-01 23:25:00,441.1368475979438,E
E1,C3,T1,2020-01-01 17:30:00,2020-01-01 22:04:00,444.751624884227,E
E1,C4,T1,2020-01-01 18:30:00,2020-01-01 23:02:00,443.27546369534,E
E1,C5,T1,2020-01-01 20:45:00,2020-01-02 01:08:00,442.56962677786225,E
E1,D1,T1,2020-01-01 21:45:00,2020-01-02 02:59:00,518.1968161474383,E
E1,D2,T1,2020-01-01 20:30:00,2020-01-02 01:39:00,511.02438634032893,E
E1,D3,T1,2020-01-01 21:45:00,2020-01-02 02:54:00,516.9254204534261,E
E1,D4,T1,2020-01-01 21:30:00,2020-01-02 02:43:00,515.4894496598884,E
E1,D5,T1,2020-01-01 18:15:00,2020-01-01 23:25:00,516.507872313403,E
E2,A1,T1,2020-01-01 19:00:00,2020-01-01 21:45:00,273.1261653939985,E
E2,A2,T1,2020-01-01 17:00:00,2020-01-01 19:46:00,269.68652403376734,E
E2,A3,T1,2020-01-01 21:00:00,2020-01-01 23:39:00,268.83819610096157,E
E2,A4,T1,2020-01-01 20:00:00,2020-01-01 22:41:00,268.9102135690826,E
E2,A5,T1,2020-01-01 18:45:00,2020-01-01 21:29:00,268.79401651916703,E
E2,B1,T1,2020-01-01 19:15:00,2020-01-01 23:03:00,389.56962468505475,E
E2,B2,T1,2020-01-01 18:15:00,2020-01-01 22:08:00,381.80710068663217,E
E2,B3,T1,2020-01-01 17:30:00,2020-01-01 21:29:00,389.32230295348484,E
E2,B4,T1,2020-01-01 21:45:00,2020-01-02 01:40:00,389.89109887542935,E
E2,B5,T1,2020-01-01 19:15:00,2020-01-01 23:09:00,387.57395410020905,E
E2,C1,T1,2020-01-01 17:30:00,2020-01-01 21:58:00,443.5739281664234,E
E2,C2,T1,2020-01-01 21:15:00,2020-01-02 01:42:00,436.3743805878429,E
E2,C3,T1,2020-01-01 20:45:00,2020-01-02 01:21:00,435.4957718705174,E
E2,C4,T1,2020-01-01 19:45:00,2020-01-02 00:11:00,443.0654618705408,E
E2,C5,T1,2020-01-01 21:00:00,2020-01-02 01:28:00,442.82787367623024,E
E2,D1,T1,2020-01-01 20:45:00,2020-01-02 01:56:00,514.771235663688,E
E2,D2,T1,2020-01-01 17:00:00,2020-01-01 22:20:00,514.9186412257777,E
E2,D3,T1,2020-01-01 20:45:00,2020-01-02 01:59:00,518.4057173996758,E
E2,D4,T1,2020-01-01 19:00:00,2020-01-02 00:11:00,513.2665964004748,E
E2,D5,T1,2020-01-01 18:00:00,2020-01-01 23:11:00,516.7212805249677,E
E3,A1,T1,2020-01-01 20:45:00,2020-01-01 23:34:00,266.5329369623854,E
E3,A2,T1,2020-01-01 21:45:00,2020-01-02 00:24:00,265.3001466019899,E
E3,A3,T1,2020-01-01 19:00:00,2020-01-01 21:50:00,272.54878274004056,E
E3,A4,T1,2020-01-01 18:00:00,2020-01-01 20:40:00,271.5275692402436,E
E3,A5,T1,2020-01-01 21:15:00,2020-01-02 00:08:00,269.76992631948434,E
E3,B1,T1,2020-01-01 20:15:00,2020-01-02 00:05:00,382.34861485046156,E
E3,B2,T1,2020-01-01 17:00:00,2020-01-01 20:58:00,383.9954073843235,E
E3,B3,T1,2020-01-01 21:45:00,2020-01-02 01:33:00,381.38188320143195,E
E3,B4,T1,2020-01-01 20:30:00,2020-01-02 00:18:00,381.6601427620676,E
E3,B5,T1,2020-01-01 21:45:00,2020-01-02 01:35:00,385.0685242875051,E
E3,C1,T1,2020-01-01 21:15:00,2020-01-02 01:50:00,439.27349223181403,E
E3,C2,T1,2020-01-01 19:45:00,2020-01-02 00:10:00,439.3256928098202,E
E3,C3,T1,2020-01-01 21:00:00,2020-01-02 01:34:00,437.7564097118212,E
E3,C4,T1,2020-01-01 20:45:00,2020-01-02 01:19:00,436.80719592566584,E
E3,C5,T1,2020-01-01 18:15:00,2020-01-01 22:48:00,436.17565964099595,E
E3,D1,T1,2020-01-01 19:00:00,2020-01-02 00:09:00,513.37084600333,E
E3,D2,T1,2020-01-01 19:00:00,2020-01-02 00:19:00,511.3547722747945,E
E3,D3,T1,2020-01-01 20:15:00,2020-01-02 01:32:00,512.7376143377289,E
E3,D4,T1,2020-01-01 18:00:00,2020-01-01 23:10:00,510.2614666140143,E
E3,D5,T1,2020-01-01 20:30:00,2020-01-02 01:49:00,514.9190400743975,E
E4,A1,T1,2020-01-01 19:15:00,2020-01-01 22:04:00,266.9590676010764,E
E4,A2,T1,2020-01-01 17:15:00,2020-01-01 20:02:00,267.82951870224326,E
E4,A3,T1,2020-01-01 19:45:00,2020-01-01 22:35:00,266.5048820793509,E
E4,A4,T1,2020-01-01 18:00:00,2020-01-01 20:53:00,273.0569622170771,E
E4,A5,T1,2020-01-01 18:45:00,2020-01-01 21:38:00,272.37340289031044,E
E4,B1,T1,2020-01-01 18:15:00,2020-01-01 22:04:00,385.14656374317394,E
E4,B2,T1,2020-01-01 21:45:00,2020-01-02 01:39:00,383.5364650149992,E
E4,B3,T1,2020-01-01 20:00:00,2020-01-02 00:02:00,386.0454419501265,E
E4,B4,T1,2020-01-01 18:15:00,2020-01-01 22:11:00,385.35699451768835,E
E4,B5,T1,2020-01-01 17:45:00,2020-01-01 21:35:00,389.11317506655337,E
E4,C1,T1,2020-01-01 20:45:00,2020-01-02 01:08:00,437.5638770493628,E
E4,C2,T1,2020-01-01 17:45:00,2020-01-01 22:07:00,438.353611994572,E
E4,C3,T1,2020-01-01 17:45:00,2020-01-01 22:08:00,438.8573476840087,E
E4,C4,T1,2020-01-01 21:00:00,2020-01-02 01:29:00,441.6057702014252,E
E4,C5,T1,2020-01-01 20:00:00,2020-01-02 00:35:00,435.9913909169773,E
E4,D1,T1,2020-01-01 17:00:00,2020-01-01 22:19:00,516.2918070856111,E
E4,D2,T1,2020-01-01 17:45:00,2020-01-01 23:06:00,511.43140936378603,E
E4,D3,T1,2020-01-01 20:30:00,2020-01-02 01:49:00,513.6942520670857,E
E4,D4,T1,2020-01-01 19:15:00,2020-01-02 00:33:00,515.5463631046872,E
E4,D5,T1,2020-01-01 18:00:00,2020-01-01 23:11:00,510.3221305434884,E
E5,A1,T1,2020-01-01 19:30:00,2020-01-01 22:21:00,269.7193471506937,E
E5,A2,T1,2020-01-01 19:00:00,2020-01-01 21:41:00,273.68467349730906,E
E5,A3,T1,2020-01-01 21:00:00,2020-01-01 23:50:00,269.9614914266419,E
E5,A4,T1,2020-01-01 20:45:00,2020-01-01 23:27:00,269.4529942886626,E
E5,A5,T1,2020-01-01 21:00:00,2020-01-01 23:49:00,271.3986420797841,E
E5,B1,T1,2020-01-01 21:45:00,2020-01-02 01:44:00,381.3692216900691,E
E5,B2,T1,2020-01-01 18:45:00,2020-01-01 22:41:00,384.8561006325495,E
E5,B3,T1,2020-01-01 21:00:00,2020-01-02 00:53:00,389.8093250641077,E
E5,B4,T1,2020-01-01 17:00:00,2020-01-01 21:02:00,385.59343898603873,E
E5,B5,T1,2020-01-01 20:30:00,2020-01-02 00:26:00,386.04105326095737,E
E5,C1,T1,2020-01-01 18:15:00,2020-01-01 22:45:00,438.81591845093413,E
E5,C2,T1,2020-01-01 21:30:00,2020-01-02 02:00:00,443.53523281845884,E
E5,C3,T1,2020-01-01 21:45:00,2020-01-02 02:07:00,442.25645253546963,E
E5,C4,T1,2020-01-01 18:00:00,2020-01-01 22:23:00,436.120890700842,E
E5,C5,T1,2020-01-01 18:15:00,2020-01-01 22:41:00,444.4308258332968,E
E5,D1,T1,2020-01-01 17:15:00,2020-01-01 22:35:00,518.8215791028117,E
E5,D2,T1,2020-01-01 18:00:00,2020-01-01 23:08:00,519.8336209074246,E
E5,D3,T1,2020-01-01 17:00:00,2020-01-01 22:09:00,517.8096873409829,E
E5,D4,T1,2020-01-01 20:30:00,2020-01-02 01:36:00,513.4830511122606,E
E5,D5,T1,2020-01-01 19:15:00,2020-01-02 00:23:00,511.6984746726683,E
A1,B1,T2,2020-01-01 21:15:00,2020-01-01 23:22:00,300.0956446705641,E
A1,B2,T2,2020-01-01 18:00:00,2020-01-01 20:05:00,306.8049209275087,E
A1,B3,T2,2020-01-01 21:15:00,2020-01-01 23:20:00,308.79666983840946,E
A1,B4,T2,2020-01-01 20:30:00,2020-01-01 22:40:00,303.9589017191787,E
A1,B5,T2,2020-01-01 17:30:00,2020-01-01 19:45:00,300.0361791226093,E
A1,C1,T2,2020-01-01 20:00:00,2020-01-01 22:30:00,346.5691859854811,E
A1,C2,T2,2020-01-01 19:00:00,2020-01-01 21:22:00,343.66433272764,E
A1,C3,T2,2020-01-01 20:45:00,2020-01-01 23:02:00,343.58066357667036,E
A1,C4,T2,2020-01-01 20:15:00,2020-01-01 22:37:00,345.2106155365833,E
A1,C5,T2,2020-01-01 17:45:00,2020-01-01 20:06:00,342.3625366316365,E
A1,D1,T2,2020-01-01 20:00:00,2020-01-01 22:31:00,377.2840041209787,E
A1,D2,T2,2020-01-01 17:00:00,2020-01-01 19:30:00,377.0738742367097,E
A1,D3,T2,2020-01-01 21:00:00,2020-01-01 23:37:00,383.85286503057455,E
A1,D4,T2,2020-01-01 21:15:00,2020-01-01 23:49:00,375.92014631437394,E
A1,D5,T2,2020-01-01 19:15:00,2020-01-01 21:58:00,383.1825089393131,E
A1,E1,T2,2020-01-01 18:30:00,2020-01-01 21:30:00,421.1736599972081,E
A1,E2,T2,2020-01-01 17:45:00,2020-01-01 20:44:00,416.7943716913177,E
A1,E3,T2,2020-01-01 17:00:00,2020-01-01 19:54:00,412.69369526562764,E
A1,E4,T2,2020-01-01 21:30:00,2020-01-02 00:26:00,413.50488755958855,E
A1,E5,T2,2020-01-01 20:15:00,2020-01-01 23:09:00,418.5390184273399,E
A2,B1,T2,2020-01-01 21:00:00,2020-01-01 23:10:00,309.4793245386364,E
A2,B2,T2,2020-01-01 21:45:00,2020-01-01 23:48:00,301.83530126700947,E
A2,B3,T2,2020-01-01 20:45:00,2020-01-01 22:46:00,307.5421021213142,E
A2,B4,T2,2020-01-01 17:30:00,2020-01-01 19:42:00,301.54339109787634,E
A2,B5,T2,2020-01-01 19:15:00,2020-01-01 21:22:00,305.3801492396078,E
A2,C1,T2,2020-01-01 19:15:00,2020-01-01 21:32:00,345.9180722354925,E
A2,C2,T2,2020-01-01 18:00:00,2020-01-01 20:29:00,342.7204734620266,E
A2,C3,T2,2020-01-01 18:00:00,2020-01-01 20:27:00,340.36326339635923,E
A2,C4,T2,2020-01-01 21:45:00,2020-01-02 00:13:00,340.2282215752399,E
A2,C5,T2,2020-01-01 20:15:00,2020-01-01 22:40:00,344.3807845559018,E
A2,D1,T2,2020-01-01 17:45:00,2020-01-01 20:27:00,379.46000654832864,E
A2,D2,T2,2020-01-01 19:30:00,2020-01-01 22:12:00,377.6956051693289,E
A2,D3,T2,2020-01-01 19:45:00,2020-01-01 22:16:00,381.7216176657215,E
A2,D4,T2,2020-01-01 18:00:00,2020-01-01 20:34:00,383.5462311774027,E
A2,D5,T2,2020-01-01 19:00:00,2020-01-01 21:39:00,375.33594121907265,E
A2,E1,T2,2020-01-01 19:30:00,2020-01-01 22:29:00,413.43484692193283,E
A2,E2,T2,2020-01-01 21:00:00,2020-01-01 23:45:00,415.8473278949987,E
A2,E3,T2,2020-01-01 20:15:00,2020-01-01 23:02:00,414.0986895094396,E
A2,E4,T2,2020-01-01 18:00:00,2020-01-01 20:49:00,413.01311841261963,E
A2,E5,T2,2020-01-01 18:15:00,2020-01-01 21:08:00,417.6121917511799,E
A3,B1,T2,2020-01-01 20:45:00,2020-01-01 22:58:00,306.5901050561462,E
A3,B2,T2,2020-01-01 18:30:00,2020-01-01 20:45:00,301.8052929491993,E
A3,B3,T2,2020-01-01 21:30:00,2020-01-01 23:30:00,300.6734546350124,E
A3,B4,T2,2020-01-01 17:15:00,2020-01-01 19:21:00,304.588642071722,E
A3,B5,T2,2020-01-01 20:45:00,2020-01-01 22:46:00,306.60588079050774,E
A3,C1,T2,2020-01-01 17:30:00,2020-01-01 19:53:00,343.475479654871,E
A3,C2,T2,2020-01-01 17:45:00,2020-01-01 20:14:00,343.5431621552957,E
A3,C3,T2,2020-01-01 18:45:00,2020-01-01 21:13:00,345.1898785841764,E
A3,C4,T2,2020-01-01 18:30:00,2020-01-01 20:49:00,346.894862092393,E
A3,C5,T2,2020-01-01 17:00:00,2020-01-01 19:21:00,341.91106961105595,E
A3,D1,T2,2020-01-01 20:00:00,2020-01-01 22:43:00,377.30505059971733,E
A3,D2,T2,2020-01-01 18:45:00,2020-01-01 21:23:00,376.3001716371008,E
A3,D3,T2,2020-01-01 20:00:00,2020-01-01 22:35:00,380.1932740881999,E
A3,D4,T2,2020-01-01 21:30:00,2020-01-02 00:04:00,384.4644946965156,E
A3,D5,T2,2020-01-01 18:15:00,2020-01-01 20:58:00,378.2376131195518,E
A3,E1,T2,2020-01-01 19:30:00,2020-01-01 22:23:00,417.91879402846354,E
A3,E2,T2,2020-01-01 21:30:00,2020-01-02 00:21:00,418.1979627309757,E
A3,E3,T2,2020-01-01 19:45:00,2020-01-01 22:44:00,413.2156095965521,E
A3,E4,T2,2020-01-01 17:00:00,2020-01-01 19:45:00,420.3268434216649,E
A3,E5,T2,2020-01-01 21:15:00,2020-01-02 00:08:00,416.947357787564,E
A4,B1,T2,2020-01-01 19:00:00,2020-01-01 21:07:00,303.51422477012875,E
A4,B2,T2,2020-01-01 19:45:00,2020-01-01 21:59:00,306.17261393942414,E
A4,B3,T2,2020-01-01 20:15:00,2020-01-01 22:28:00,305.5275791334688,E
A4,B4,T2,2020-01-01 19:30:00,2020-01-01 21:38:00,302.47169108901835,E
A4,B5,T2,2020-01-01 19:15:00,2020-01-01 21:23:00,302.2851504069141,E
A4,C1,T2,2020-01-01 17:15:00,2020-01-01 19:40:00,342.2989904228732,E
A4,C2,T2,2020-01-01 20:30:00,2020-01-01 22:52:00,339.9437316837126,E
A4,C3,T2,2020-01-01 20:00:00,2020-01-01 22:16:00,346.83010955082875,E
A4,C4,T2,2020-01-01 21:00:00,2020-01-01 23:16:00,345.07984226455244,E
A4,C5,T2,2020-01-01 17:15:00,2020-01-01 19:43:00,339.7993814661442,E
A4,D1,T2,2020-01-01 17:15:00,2020-01-01 19:47:00,379.3553318545973,E
A4,D2,T2,2020-01-01 17:30:00,2020-01-01 20:01:00,383.9852156671373,E
A4,D3,T2,2020-01-01 21:15:00,2020-01-01 23:57:00,376.2570044832284,E
A4,D4,T2,2020-01-01 19:30:00,2020-01-01 22:13:00,376.60041020310246,E
A4,D5,T2,2020-01-01 18:00:00,2020-01-01 20:40:00,376.7726845300078,E
A4,E1,T2,2020-01-01 17:15:00,2020-01-01 20:14:00,418.6320631554771,E
A4,E2,T2,2020-01-01 21:00:00,2020-01-01 23:54:00,413.4943034332961,E
A4,E3,T2,2020-01-01 21:00:00,2020-01-01 23:50:00,421.051171875822,E
A4,E4,T2,2020-01-01 20:15:00,2020-01-01 23:01:00,416.2935287041461,E
A4,E5,T2,2020-01-01 21:45:00,2020-01-02 00:40:00,416.22846063498423,E
A5,B1,T2,2020-01-01 20:45:00,2020-01-01 22:45:00,305.36294364472735,E
A5,B2,T2,2020-01-01 18:15:00,2020-01-01 20:20:00,304.4729893006389,E
A5,B3,T2,2020-01-01 18:45:00,2020-01-01 20:52:00,302.0193681717276,E
